Time,Year,Month,Day,Hour,Timezone,Wind Onshore,Solar
2022-07-15 09:00:00+02:00,2022,7,15,9,+02:00,2011.0,4289.0
2022-07-15 10:00:00+02:00,2022,7,15,10,+02:00,1868.0,6587.0
2022-07-15 11:00:00+02:00,2022,7,15,11,+02:00,1724.0,8311.0
2022-07-15 12:00:00+02:00,2022,7,15,12,+02:00,1801.0,9492.0
2022-07-15 13:00:00+02:00,2022,7,15,13,+02:00,1878.0,10011.0
2022-07-15 14:00:00+02:00,2022,7,15,14,+02:00,1955.0,10104.0
2022-07-15 15:00:00+02:00,2022,7,15,15,+02:00,2190.0,9792.0
2022-07-15 16:00:00+02:00,2022,7,15,16,+02:00,2425.0,8967.0
2022-07-15 17:00:00+02:00,2022,7,15,17,+02:00,2661.0,7586.0
2022-07-15 18:00:00+02:00,2022,7,15,18,+02:00,2802.0,5652.0
2022-07-15 19:00:00+02:00,2022,7,15,19,+02:00,2945.0,3321.0
2022-07-15 20:00:00+02:00,2022,7,15,20,+02:00,3087.0,1363.0
2022-07-15 21:00:00+02:00,2022,7,15,21,+02:00,3071.0,216.0
2022-07-15 22:00:00+02:00,2022,7,15,22,+02:00,3056.0,0.0
2022-07-15 23:00:00+02:00,2022,7,15,23,+02:00,3040.0,0.0
2022-07-16 00:00:00+02:00,2022,7,16,0,+02:00,2758.0,0.0
2022-07-16 01:00:00+02:00,2022,7,16,1,+02:00,2664.0,0.0
2022-07-16 02:00:00+02:00,2022,7,16,2,+02:00,2570.0,0.0
2022-07-16 03:00:00+02:00,2022,7,16,3,+02:00,2488.0,0.0
2022-07-16 04:00:00+02:00,2022,7,16,4,+02:00,2406.0,0.0
2022-07-16 05:00:00+02:00,2022,7,16,5,+02:00,2324.0,0.0
2022-07-16 06:00:00+02:00,2022,7,16,6,+02:00,2229.0,2.0
2022-07-16 07:00:00+02:00,2022,7,16,7,+02:00,2133.0,520.0
2022-07-16 08:00:00+02:00,2022,7,16,8,+02:00,2037.0,1958.0
2022-07-16 09:00:00+02:00,2022,7,16,9,+02:00,2048.0,4220.0
2022-07-16 10:00:00+02:00,2022,7,16,10,+02:00,2059.0,6546.0
2022-07-16 11:00:00+02:00,2022,7,16,11,+02:00,2071.0,8271.0
2022-07-16 12:00:00+02:00,2022,7,16,12,+02:00,2208.0,9376.0
2022-07-16 13:00:00+02:00,2022,7,16,13,+02:00,2345.0,9971.0
2022-07-16 14:00:00+02:00,2022,7,16,14,+02:00,2483.0,10067.0
2022-07-16 15:00:00+02:00,2022,7,16,15,+02:00,2580.0,9754.0
2022-07-16 16:00:00+02:00,2022,7,16,16,+02:00,2678.0,8932.0
2022-07-16 17:00:00+02:00,2022,7,16,17,+02:00,2776.0,7576.0
2022-07-16 18:00:00+02:00,2022,7,16,18,+02:00,2917.0,5670.0
2022-07-16 19:00:00+02:00,2022,7,16,19,+02:00,3057.0,3308.0
2022-07-16 20:00:00+02:00,2022,7,16,20,+02:00,3198.0,1348.0
2022-07-16 21:00:00+02:00,2022,7,16,21,+02:00,3439.0,204.0
2022-07-16 22:00:00+02:00,2022,7,16,22,+02:00,3679.0,0.0
2022-07-16 23:00:00+02:00,2022,7,16,23,+02:00,3920.0,0.0
2022-07-17 00:00:00+02:00,2022,7,17,0,+02:00,3795.0,0.0
2022-07-17 01:00:00+02:00,2022,7,17,1,+02:00,3863.0,0.0
2022-07-17 02:00:00+02:00,2022,7,17,2,+02:00,3933.0,0.0
2022-07-17 03:00:00+02:00,2022,7,17,3,+02:00,3829.0,0.0
2022-07-17 04:00:00+02:00,2022,7,17,4,+02:00,3725.0,0.0
2022-07-17 05:00:00+02:00,2022,7,17,5,+02:00,3622.0,0.0
2022-07-17 06:00:00+02:00,2022,7,17,6,+02:00,3323.0,1.0
2022-07-17 07:00:00+02:00,2022,7,17,7,+02:00,3024.0,511.0
2022-07-17 08:00:00+02:00,2022,7,17,8,+02:00,2725.0,1952.0
2022-07-17 09:00:00+02:00,2022,7,17,9,+02:00,2452.0,4209.0
2022-07-17 10:00:00+02:00,2022,7,17,10,+02:00,2184.0,6496.0
2022-07-17 11:00:00+02:00,2022,7,17,11,+02:00,1916.0,8182.0
2022-07-17 12:00:00+02:00,2022,7,17,12,+02:00,2061.0,9277.0
2022-07-17 13:00:00+02:00,2022,7,17,13,+02:00,2205.0,9774.0
2022-07-17 14:00:00+02:00,2022,7,17,14,+02:00,2350.0,9809.0
2022-07-17 15:00:00+02:00,2022,7,17,15,+02:00,2423.0,9493.0
2022-07-17 16:00:00+02:00,2022,7,17,16,+02:00,2496.0,8692.0
2022-07-17 17:00:00+02:00,2022,7,17,17,+02:00,2570.0,7405.0
2022-07-17 18:00:00+02:00,2022,7,17,18,+02:00,2596.0,5518.0
2022-07-17 19:00:00+02:00,2022,7,17,19,+02:00,2622.0,3180.0
2022-07-17 20:00:00+02:00,2022,7,17,20,+02:00,2648.0,1288.0
2022-07-17 21:00:00+02:00,2022,7,17,21,+02:00,2911.0,189.0
2022-07-17 22:00:00+02:00,2022,7,17,22,+02:00,3173.0,0.0
2022-07-17 23:00:00+02:00,2022,7,17,23,+02:00,3436.0,0.0
2022-07-18 00:00:00+02:00,2022,7,18,0,+02:00,3250.0,0.0
2022-07-18 01:00:00+02:00,2022,7,18,1,+02:00,3590.0,0.0
2022-07-18 02:00:00+02:00,2022,7,18,2,+02:00,3930.0,0.0
2022-07-18 03:00:00+02:00,2022,7,18,3,+02:00,3899.0,0.0
2022-07-18 04:00:00+02:00,2022,7,18,4,+02:00,3868.0,0.0
2022-07-18 05:00:00+02:00,2022,7,18,5,+02:00,3837.0,0.0
2022-07-18 06:00:00+02:00,2022,7,18,6,+02:00,3773.0,1.0
2022-07-18 07:00:00+02:00,2022,7,18,7,+02:00,3708.0,495.0
2022-07-18 08:00:00+02:00,2022,7,18,8,+02:00,3643.0,1941.0
2022-07-18 09:00:00+02:00,2022,7,18,9,+02:00,2919.0,4224.0
2022-07-18 10:00:00+02:00,2022,7,18,10,+02:00,2197.0,6544.0
2022-07-18 11:00:00+02:00,2022,7,18,11,+02:00,1475.0,8231.0
2022-07-18 12:00:00+02:00,2022,7,18,12,+02:00,1625.0,9314.0
2022-07-18 13:00:00+02:00,2022,7,18,13,+02:00,1775.0,9829.0
2022-07-18 14:00:00+02:00,2022,7,18,14,+02:00,1925.0,9853.0
2022-07-18 15:00:00+02:00,2022,7,18,15,+02:00,2045.0,9528.0
2022-07-18 16:00:00+02:00,2022,7,18,16,+02:00,2166.0,8706.0
2022-07-18 17:00:00+02:00,2022,7,18,17,+02:00,2287.0,7392.0
2022-07-18 18:00:00+02:00,2022,7,18,18,+02:00,2462.0,5490.0
2022-07-18 19:00:00+02:00,2022,7,18,19,+02:00,2638.0,3194.0
2022-07-18 20:00:00+02:00,2022,7,18,20,+02:00,2813.0,1281.0
2022-07-18 21:00:00+02:00,2022,7,18,21,+02:00,3441.0,177.0
2022-07-18 22:00:00+02:00,2022,7,18,22,+02:00,4069.0,0.0
2022-07-18 23:00:00+02:00,2022,7,18,23,+02:00,4697.0,0.0
2022-07-19 00:00:00+02:00,2022,7,19,0,+02:00,4817.0,0.0
2022-07-19 01:00:00+02:00,2022,7,19,1,+02:00,5284.0,0.0
2022-07-19 02:00:00+02:00,2022,7,19,2,+02:00,5750.0,0.0
2022-07-19 03:00:00+02:00,2022,7,19,3,+02:00,5780.0,0.0
2022-07-19 04:00:00+02:00,2022,7,19,4,+02:00,5811.0,0.0
2022-07-19 05:00:00+02:00,2022,7,19,5,+02:00,5841.0,0.0
2022-07-19 06:00:00+02:00,2022,7,19,6,+02:00,5810.0,1.0
2022-07-19 07:00:00+02:00,2022,7,19,7,+02:00,5779.0,457.0
2022-07-19 08:00:00+02:00,2022,7,19,8,+02:00,5748.0,1778.0
2022-07-19 09:00:00+02:00,2022,7,19,9,+02:00,4977.0,3887.0
2022-07-19 10:00:00+02:00,2022,7,19,10,+02:00,4206.0,6104.0
2022-07-19 11:00:00+02:00,2022,7,19,11,+02:00,3435.0,7794.0
2022-07-19 12:00:00+02:00,2022,7,19,12,+02:00,3986.0,8979.0
2022-07-19 13:00:00+02:00,2022,7,19,13,+02:00,4537.0,9578.0
2022-07-19 14:00:00+02:00,2022,7,19,14,+02:00,5088.0,9703.0
2022-07-19 15:00:00+02:00,2022,7,19,15,+02:00,5035.0,9394.0
2022-07-19 16:00:00+02:00,2022,7,19,16,+02:00,4982.0,8626.0
2022-07-19 17:00:00+02:00,2022,7,19,17,+02:00,4929.0,7175.0
2022-07-19 18:00:00+02:00,2022,7,19,18,+02:00,5031.0,5274.0
2022-07-19 19:00:00+02:00,2022,7,19,19,+02:00,5132.0,2996.0
2022-07-19 20:00:00+02:00,2022,7,19,20,+02:00,5234.0,1159.0
2022-07-19 21:00:00+02:00,2022,7,19,21,+02:00,5483.0,152.0
2022-07-19 22:00:00+02:00,2022,7,19,22,+02:00,5732.0,0.0
2022-07-19 23:00:00+02:00,2022,7,19,23,+02:00,5982.0,0.0
2022-07-20 00:00:00+02:00,2022,7,20,0,+02:00,5270.0,0.0
2022-07-20 01:00:00+02:00,2022,7,20,1,+02:00,4482.0,0.0
2022-07-20 02:00:00+02:00,2022,7,20,2,+02:00,3696.0,0.0
2022-07-20 03:00:00+02:00,2022,7,20,3,+02:00,3529.0,0.0
2022-07-20 04:00:00+02:00,2022,7,20,4,+02:00,3366.0,0.0
2022-07-20 05:00:00+02:00,2022,7,20,5,+02:00,3209.0,0.0
2022-07-20 06:00:00+02:00,2022,7,20,6,+02:00,2659.0,0.0
2022-07-20 07:00:00+02:00,2022,7,20,7,+02:00,2114.0,350.0
2022-07-20 08:00:00+02:00,2022,7,20,8,+02:00,1573.0,1349.0
2022-07-20 09:00:00+02:00,2022,7,20,9,+02:00,1547.0,3035.0
2022-07-20 10:00:00+02:00,2022,7,20,10,+02:00,1524.0,4926.0
2022-07-20 11:00:00+02:00,2022,7,20,11,+02:00,1504.0,6455.0
2022-07-20 12:00:00+02:00,2022,7,20,12,+02:00,1810.0,7540.0
2022-07-20 13:00:00+02:00,2022,7,20,13,+02:00,2117.0,7843.0
2022-07-20 14:00:00+02:00,2022,7,20,14,+02:00,2424.0,7893.0
2022-07-20 15:00:00+02:00,2022,7,20,15,+02:00,2721.0,7563.0
2022-07-20 16:00:00+02:00,2022,7,20,16,+02:00,3019.0,7079.0
2022-07-20 17:00:00+02:00,2022,7,20,17,+02:00,3316.0,6119.0
2022-07-20 18:00:00+02:00,2022,7,20,18,+02:00,3035.0,4673.0
2022-07-20 19:00:00+02:00,2022,7,20,19,+02:00,2754.0,2777.0
2022-07-20 20:00:00+02:00,2022,7,20,20,+02:00,2473.0,1144.0
2022-07-20 21:00:00+02:00,2022,7,20,21,+02:00,2425.0,151.0
2022-07-20 22:00:00+02:00,2022,7,20,22,+02:00,2377.0,0.0
2022-07-20 23:00:00+02:00,2022,7,20,23,+02:00,2330.0,0.0
2022-07-21 00:00:00+02:00,2022,7,21,0,+02:00,2043.0,0.0
2022-07-21 01:00:00+02:00,2022,7,21,1,+02:00,2062.0,0.0
2022-07-21 02:00:00+02:00,2022,7,21,2,+02:00,2082.0,0.0
2022-07-21 03:00:00+02:00,2022,7,21,3,+02:00,2008.0,0.0
2022-07-21 04:00:00+02:00,2022,7,21,4,+02:00,1934.0,0.0
2022-07-21 05:00:00+02:00,2022,7,21,5,+02:00,1860.0,0.0
2022-07-21 06:00:00+02:00,2022,7,21,6,+02:00,1678.0,0.0
2022-07-21 07:00:00+02:00,2022,7,21,7,+02:00,1496.0,424.0
2022-07-21 08:00:00+02:00,2022,7,21,8,+02:00,1314.0,1777.0
2022-07-21 09:00:00+02:00,2022,7,21,9,+02:00,1218.0,3959.0
2022-07-21 10:00:00+02:00,2022,7,21,10,+02:00,1122.0,6279.0
2022-07-21 11:00:00+02:00,2022,7,21,11,+02:00,1028.0,8001.0
2022-07-21 12:00:00+02:00,2022,7,21,12,+02:00,1082.0,9074.0
2022-07-21 13:00:00+02:00,2022,7,21,13,+02:00,1136.0,9640.0
2022-07-21 14:00:00+02:00,2022,7,21,14,+02:00,1189.0,9684.0
2022-07-21 15:00:00+02:00,2022,7,21,15,+02:00,1251.0,9314.0
2022-07-21 16:00:00+02:00,2022,7,21,16,+02:00,1311.0,8558.0
2022-07-21 17:00:00+02:00,2022,7,21,17,+02:00,1372.0,7215.0
2022-07-21 18:00:00+02:00,2022,7,21,18,+02:00,1429.0,5443.0
2022-07-21 19:00:00+02:00,2022,7,21,19,+02:00,1487.0,3182.0
2022-07-21 20:00:00+02:00,2022,7,21,20,+02:00,1545.0,1264.0
2022-07-21 21:00:00+02:00,2022,7,21,21,+02:00,1768.0,156.0
2022-07-21 22:00:00+02:00,2022,7,21,22,+02:00,1992.0,0.0
2022-07-21 23:00:00+02:00,2022,7,21,23,+02:00,2217.0,0.0
2022-07-22 00:00:00+02:00,2022,7,22,0,+02:00,1895.0,0.0
2022-07-22 01:00:00+02:00,2022,7,22,1,+02:00,1968.0,0.0
2022-07-22 02:00:00+02:00,2022,7,22,2,+02:00,2041.0,0.0
2022-07-22 03:00:00+02:00,2022,7,22,3,+02:00,2085.0,0.0
2022-07-22 04:00:00+02:00,2022,7,22,4,+02:00,2130.0,0.0
2022-07-22 05:00:00+02:00,2022,7,22,5,+02:00,2174.0,0.0
2022-07-22 06:00:00+02:00,2022,7,22,6,+02:00,2062.0,0.0
2022-07-22 07:00:00+02:00,2022,7,22,7,+02:00,1951.0,407.0
2022-07-22 08:00:00+02:00,2022,7,22,8,+02:00,1839.0,1682.0
2022-07-22 09:00:00+02:00,2022,7,22,9,+02:00,1535.0,3679.0
2022-07-22 10:00:00+02:00,2022,7,22,10,+02:00,1232.0,5723.0
2022-07-22 11:00:00+02:00,2022,7,22,11,+02:00,930.0,7368.0
2022-07-22 12:00:00+02:00,2022,7,22,12,+02:00,912.0,8353.0
2022-07-22 13:00:00+02:00,2022,7,22,13,+02:00,895.0,8420.0
2022-07-22 14:00:00+02:00,2022,7,22,14,+02:00,879.0,8169.0
2022-07-22 15:00:00+02:00,2022,7,22,15,+02:00,1027.0,7641.0
2022-07-22 16:00:00+02:00,2022,7,22,16,+02:00,1175.0,6563.0
2022-07-22 17:00:00+02:00,2022,7,22,17,+02:00,1324.0,5465.0
2022-07-22 18:00:00+02:00,2022,7,22,18,+02:00,1568.0,4012.0
2022-07-22 19:00:00+02:00,2022,7,22,19,+02:00,1812.0,2369.0
2022-07-22 20:00:00+02:00,2022,7,22,20,+02:00,2057.0,974.0
2022-07-22 21:00:00+02:00,2022,7,22,21,+02:00,2085.0,122.0
2022-07-22 22:00:00+02:00,2022,7,22,22,+02:00,2113.0,0.0
2022-07-22 23:00:00+02:00,2022,7,22,23,+02:00,2141.0,0.0
2022-07-23 00:00:00+02:00,2022,7,23,0,+02:00,2458.0,0.0
2022-07-23 01:00:00+02:00,2022,7,23,1,+02:00,2304.0,0.0
2022-07-23 02:00:00+02:00,2022,7,23,2,+02:00,2151.0,0.0
2022-07-23 03:00:00+02:00,2022,7,23,3,+02:00,1982.0,0.0
2022-07-23 04:00:00+02:00,2022,7,23,4,+02:00,1813.0,0.0
2022-07-23 05:00:00+02:00,2022,7,23,5,+02:00,1644.0,0.0
2022-07-23 06:00:00+02:00,2022,7,23,6,+02:00,1488.0,0.0
2022-07-23 07:00:00+02:00,2022,7,23,7,+02:00,1332.0,347.0
2022-07-23 08:00:00+02:00,2022,7,23,8,+02:00,1176.0,1566.0
2022-07-23 09:00:00+02:00,2022,7,23,9,+02:00,1014.0,3513.0
2022-07-23 10:00:00+02:00,2022,7,23,10,+02:00,853.0,5645.0
2022-07-23 11:00:00+02:00,2022,7,23,11,+02:00,693.0,7309.0
2022-07-23 12:00:00+02:00,2022,7,23,12,+02:00,730.0,8364.0
2022-07-23 13:00:00+02:00,2022,7,23,13,+02:00,767.0,9003.0
2022-07-23 14:00:00+02:00,2022,7,23,14,+02:00,804.0,9198.0
2022-07-23 15:00:00+02:00,2022,7,23,15,+02:00,948.0,8991.0
2022-07-23 16:00:00+02:00,2022,7,23,16,+02:00,1091.0,8467.0
2022-07-23 17:00:00+02:00,2022,7,23,17,+02:00,1235.0,7302.0
2022-07-23 18:00:00+02:00,2022,7,23,18,+02:00,1326.0,5440.0
2022-07-23 19:00:00+02:00,2022,7,23,19,+02:00,1418.0,3154.0
2022-07-23 20:00:00+02:00,2022,7,23,20,+02:00,1510.0,1237.0
2022-07-23 21:00:00+02:00,2022,7,23,21,+02:00,1501.0,139.0
2022-07-23 22:00:00+02:00,2022,7,23,22,+02:00,1492.0,0.0
2022-07-23 23:00:00+02:00,2022,7,23,23,+02:00,1484.0,0.0
2022-07-24 00:00:00+02:00,2022,7,24,0,+02:00,1405.0,0.0
2022-07-24 01:00:00+02:00,2022,7,24,1,+02:00,1297.0,0.0
2022-07-24 02:00:00+02:00,2022,7,24,2,+02:00,1191.0,0.0
2022-07-24 03:00:00+02:00,2022,7,24,3,+02:00,1124.0,0.0
2022-07-24 04:00:00+02:00,2022,7,24,4,+02:00,1058.0,0.0
2022-07-24 05:00:00+02:00,2022,7,24,5,+02:00,991.0,0.0
2022-07-24 06:00:00+02:00,2022,7,24,6,+02:00,1042.0,0.0
2022-07-24 07:00:00+02:00,2022,7,24,7,+02:00,1095.0,419.0
2022-07-24 08:00:00+02:00,2022,7,24,8,+02:00,1147.0,1900.0
2022-07-24 09:00:00+02:00,2022,7,24,9,+02:00,1050.0,4287.0
2022-07-24 10:00:00+02:00,2022,7,24,10,+02:00,952.0,6717.0
2022-07-24 11:00:00+02:00,2022,7,24,11,+02:00,857.0,8529.0
2022-07-24 12:00:00+02:00,2022,7,24,12,+02:00,945.0,9730.0
2022-07-24 13:00:00+02:00,2022,7,24,13,+02:00,1036.0,10340.0
2022-07-24 14:00:00+02:00,2022,7,24,14,+02:00,1127.0,10444.0
2022-07-24 15:00:00+02:00,2022,7,24,15,+02:00,1212.0,10090.0
2022-07-24 16:00:00+02:00,2022,7,24,16,+02:00,1297.0,9237.0
2022-07-24 17:00:00+02:00,2022,7,24,17,+02:00,1382.0,7738.0
2022-07-24 18:00:00+02:00,2022,7,24,18,+02:00,1320.0,5706.0
2022-07-24 19:00:00+02:00,2022,7,24,19,+02:00,1260.0,3237.0
2022-07-24 20:00:00+02:00,2022,7,24,20,+02:00,1199.0,1240.0
2022-07-24 21:00:00+02:00,2022,7,24,21,+02:00,1308.0,128.0
2022-07-24 22:00:00+02:00,2022,7,24,22,+02:00,1417.0,0.0
2022-07-24 23:00:00+02:00,2022,7,24,23,+02:00,1526.0,0.0
2022-07-25 00:00:00+02:00,2022,7,25,0,+02:00,2366.0,0.0
2022-07-25 01:00:00+02:00,2022,7,25,1,+02:00,2516.0,0.0
2022-07-25 02:00:00+02:00,2022,7,25,2,+02:00,2668.0,0.0
2022-07-25 03:00:00+02:00,2022,7,25,3,+02:00,2939.0,0.0
2022-07-25 04:00:00+02:00,2022,7,25,4,+02:00,3213.0,0.0
2022-07-25 05:00:00+02:00,2022,7,25,5,+02:00,3486.0,0.0
2022-07-25 06:00:00+02:00,2022,7,25,6,+02:00,3688.0,0.0
2022-07-25 07:00:00+02:00,2022,7,25,7,+02:00,3895.0,335.0
2022-07-25 08:00:00+02:00,2022,7,25,8,+02:00,4102.0,1523.0
2022-07-25 09:00:00+02:00,2022,7,25,9,+02:00,4603.0,3503.0
2022-07-25 10:00:00+02:00,2022,7,25,10,+02:00,5103.0,5732.0
2022-07-25 11:00:00+02:00,2022,7,25,11,+02:00,5604.0,7561.0
2022-07-25 12:00:00+02:00,2022,7,25,12,+02:00,6320.0,8777.0
2022-07-25 13:00:00+02:00,2022,7,25,13,+02:00,7036.0,9233.0
2022-07-25 14:00:00+02:00,2022,7,25,14,+02:00,7752.0,9303.0
2022-07-25 15:00:00+02:00,2022,7,25,15,+02:00,8199.0,8615.0
2022-07-25 16:00:00+02:00,2022,7,25,16,+02:00,8645.0,7556.0
2022-07-25 17:00:00+02:00,2022,7,25,17,+02:00,9092.0,6201.0
2022-07-25 18:00:00+02:00,2022,7,25,18,+02:00,8810.0,4408.0
2022-07-25 19:00:00+02:00,2022,7,25,19,+02:00,8528.0,2590.0
2022-07-25 20:00:00+02:00,2022,7,25,20,+02:00,8247.0,1032.0
2022-07-25 21:00:00+02:00,2022,7,25,21,+02:00,7296.0,118.0
2022-07-25 22:00:00+02:00,2022,7,25,22,+02:00,6346.0,0.0
2022-07-25 23:00:00+02:00,2022,7,25,23,+02:00,5395.0,0.0
2022-07-26 00:00:00+02:00,2022,7,26,0,+02:00,5428.0,0.0
2022-07-26 01:00:00+02:00,2022,7,26,1,+02:00,4714.0,0.0
2022-07-26 02:00:00+02:00,2022,7,26,2,+02:00,4002.0,0.0
2022-07-26 03:00:00+02:00,2022,7,26,3,+02:00,3549.0,0.0
2022-07-26 04:00:00+02:00,2022,7,26,4,+02:00,3097.0,0.0
2022-07-26 05:00:00+02:00,2022,7,26,5,+02:00,2646.0,0.0
2022-07-26 06:00:00+02:00,2022,7,26,6,+02:00,2389.0,0.0
2022-07-26 07:00:00+02:00,2022,7,26,7,+02:00,2134.0,372.0
2022-07-26 08:00:00+02:00,2022,7,26,8,+02:00,1878.0,1789.0
2022-07-26 09:00:00+02:00,2022,7,26,9,+02:00,1747.0,4065.0
2022-07-26 10:00:00+02:00,2022,7,26,10,+02:00,1618.0,6499.0
2022-07-26 11:00:00+02:00,2022,7,26,11,+02:00,1493.0,8349.0
2022-07-26 12:00:00+02:00,2022,7,26,12,+02:00,1607.0,9588.0
2022-07-26 13:00:00+02:00,2022,7,26,13,+02:00,1725.0,10152.0
2022-07-26 14:00:00+02:00,2022,7,26,14,+02:00,1844.0,10184.0
2022-07-26 15:00:00+02:00,2022,7,26,15,+02:00,2054.0,9820.0
2022-07-26 16:00:00+02:00,2022,7,26,16,+02:00,2268.0,8984.0
2022-07-26 17:00:00+02:00,2022,7,26,17,+02:00,2483.0,7531.0
2022-07-26 18:00:00+02:00,2022,7,26,18,+02:00,2653.0,5578.0
2022-07-26 19:00:00+02:00,2022,7,26,19,+02:00,2825.0,3164.0
2022-07-26 20:00:00+02:00,2022,7,26,20,+02:00,2998.0,1196.0
2022-07-26 21:00:00+02:00,2022,7,26,21,+02:00,3143.0,114.0
2022-07-26 22:00:00+02:00,2022,7,26,22,+02:00,3288.0,0.0
2022-07-26 23:00:00+02:00,2022,7,26,23,+02:00,3433.0,0.0
2022-07-27 00:00:00+02:00,2022,7,27,0,+02:00,2902.0,0.0
2022-07-27 01:00:00+02:00,2022,7,27,1,+02:00,2718.0,0.0
2022-07-27 02:00:00+02:00,2022,7,27,2,+02:00,2534.0,0.0
2022-07-27 03:00:00+02:00,2022,7,27,3,+02:00,2493.0,0.0
2022-07-27 04:00:00+02:00,2022,7,27,4,+02:00,2453.0,0.0
2022-07-27 05:00:00+02:00,2022,7,27,5,+02:00,2412.0,0.0
2022-07-27 06:00:00+02:00,2022,7,27,6,+02:00,2308.0,0.0
2022-07-27 07:00:00+02:00,2022,7,27,7,+02:00,2204.0,363.0
2022-07-27 08:00:00+02:00,2022,7,27,8,+02:00,2099.0,1838.0
2022-07-27 09:00:00+02:00,2022,7,27,9,+02:00,2009.0,4256.0
2022-07-27 10:00:00+02:00,2022,7,27,10,+02:00,1918.0,6751.0
2022-07-27 11:00:00+02:00,2022,7,27,11,+02:00,1827.0,8688.0
2022-07-27 12:00:00+02:00,2022,7,27,12,+02:00,1830.0,9887.0
2022-07-27 13:00:00+02:00,2022,7,27,13,+02:00,1834.0,10456.0
2022-07-27 14:00:00+02:00,2022,7,27,14,+02:00,1837.0,10469.0
2022-07-27 15:00:00+02:00,2022,7,27,15,+02:00,1889.0,10076.0
2022-07-27 16:00:00+02:00,2022,7,27,16,+02:00,1941.0,9093.0
2022-07-27 17:00:00+02:00,2022,7,27,17,+02:00,1993.0,7715.0
2022-07-27 18:00:00+02:00,2022,7,27,18,+02:00,2111.0,5639.0
2022-07-27 19:00:00+02:00,2022,7,27,19,+02:00,2228.0,3198.0
2022-07-27 20:00:00+02:00,2022,7,27,20,+02:00,2345.0,1196.0
2022-07-27 21:00:00+02:00,2022,7,27,21,+02:00,2658.0,103.0
2022-07-27 22:00:00+02:00,2022,7,27,22,+02:00,2971.0,0.0
2022-07-27 23:00:00+02:00,2022,7,27,23,+02:00,3284.0,0.0
2022-07-28 00:00:00+02:00,2022,7,28,0,+02:00,2728.0,0.0
2022-07-28 01:00:00+02:00,2022,7,28,1,+02:00,2764.0,0.0
2022-07-28 02:00:00+02:00,2022,7,28,2,+02:00,2800.0,0.0
2022-07-28 03:00:00+02:00,2022,7,28,3,+02:00,2581.0,0.0
2022-07-28 04:00:00+02:00,2022,7,28,4,+02:00,2363.0,0.0
2022-07-28 05:00:00+02:00,2022,7,28,5,+02:00,2144.0,0.0
2022-07-28 06:00:00+02:00,2022,7,28,6,+02:00,1913.0,0.0
2022-07-28 07:00:00+02:00,2022,7,28,7,+02:00,1681.0,319.0
2022-07-28 08:00:00+02:00,2022,7,28,8,+02:00,1450.0,1619.0
2022-07-28 09:00:00+02:00,2022,7,28,9,+02:00,1137.0,3786.0
2022-07-28 10:00:00+02:00,2022,7,28,10,+02:00,825.0,6158.0
2022-07-28 11:00:00+02:00,2022,7,28,11,+02:00,513.0,8029.0
2022-07-28 12:00:00+02:00,2022,7,28,12,+02:00,528.0,9283.0
2022-07-28 13:00:00+02:00,2022,7,28,13,+02:00,544.0,9669.0
2022-07-28 14:00:00+02:00,2022,7,28,14,+02:00,561.0,9664.0
2022-07-28 15:00:00+02:00,2022,7,28,15,+02:00,671.0,9217.0
2022-07-28 16:00:00+02:00,2022,7,28,16,+02:00,782.0,8294.0
2022-07-28 17:00:00+02:00,2022,7,28,17,+02:00,893.0,6675.0
2022-07-28 18:00:00+02:00,2022,7,28,18,+02:00,1041.0,4748.0
2022-07-28 19:00:00+02:00,2022,7,28,19,+02:00,1189.0,2580.0
2022-07-28 20:00:00+02:00,2022,7,28,20,+02:00,1337.0,957.0
2022-07-28 21:00:00+02:00,2022,7,28,21,+02:00,1483.0,79.0
2022-07-28 22:00:00+02:00,2022,7,28,22,+02:00,1629.0,0.0
2022-07-28 23:00:00+02:00,2022,7,28,23,+02:00,1775.0,0.0
2022-07-29 00:00:00+02:00,2022,7,29,0,+02:00,1850.0,0.0
2022-07-29 01:00:00+02:00,2022,7,29,1,+02:00,1793.0,0.0
2022-07-29 02:00:00+02:00,2022,7,29,2,+02:00,1737.0,0.0
2022-07-29 03:00:00+02:00,2022,7,29,3,+02:00,1646.0,0.0
2022-07-29 04:00:00+02:00,2022,7,29,4,+02:00,1556.0,0.0
2022-07-29 05:00:00+02:00,2022,7,29,5,+02:00,1466.0,0.0
2022-07-29 06:00:00+02:00,2022,7,29,6,+02:00,1346.0,0.0
2022-07-29 07:00:00+02:00,2022,7,29,7,+02:00,1226.0,264.0
2022-07-29 08:00:00+02:00,2022,7,29,8,+02:00,1106.0,1258.0
2022-07-29 09:00:00+02:00,2022,7,29,9,+02:00,973.0,2952.0
2022-07-29 10:00:00+02:00,2022,7,29,10,+02:00,840.0,4849.0
2022-07-29 11:00:00+02:00,2022,7,29,11,+02:00,708.0,6371.0
2022-07-29 12:00:00+02:00,2022,7,29,12,+02:00,816.0,7538.0
2022-07-29 13:00:00+02:00,2022,7,29,13,+02:00,924.0,8241.0
2022-07-29 14:00:00+02:00,2022,7,29,14,+02:00,1033.0,8339.0
2022-07-29 15:00:00+02:00,2022,7,29,15,+02:00,1334.0,7925.0
2022-07-29 16:00:00+02:00,2022,7,29,16,+02:00,1635.0,6961.0
2022-07-29 17:00:00+02:00,2022,7,29,17,+02:00,1936.0,5798.0
